x,observed_y,predicted_y,residual
68.0,110.0,107.30787,2.69213
100.0,37.0,107.676211,-70.676211
50.0,46.0,107.094652,-61.094652
25.0,62.0,106.79132,-44.79132
12.5,66.0,106.636516,-40.636516
65.0,110.0,107.272635,2.727365
100.0,35.0,107.676211,-72.676211
50.0,46.0,107.094652,-61.094652
25.0,60.0,106.79132,-46.79132
12.5,64.0,106.636516,-42.636516
129.0,141.0,107.998178,33.001822
100.0,7.0,107.676211,-100.676211
50.0,60.0,107.094652,-47.094652
25.0,69.0,106.79132,-37.79132
12.5,85.0,106.636516,-21.636516
128.0,141.0,107.987263,33.012737
100.0,7.0,107.676211,-100.676211
50.0,57.0,107.094652,-50.094652
25.0,70.0,106.79132,-36.79132
12.5,87.0,106.636516,-19.636516
7.34,153.0,106.572003,46.427997
8.14,151.0,106.582028,44.417972
8.74,158.0,106.589542,51.410458
9.19,161.0,106.595174,54.404826
10.18,127.0,106.607554,20.392446
11.8,94.0,106.627785,-12.627785
152.0,142.0,108.245524,33.754476
116.0,126.0,107.855241,18.144759
114.0,126.0,107.833049,18.166951
118.0,125.0,107.877378,17.122622
113.0,124.0,107.821934,16.178066
114.0,124.0,107.833049,16.166951
113.0,126.0,107.821934,18.178066
0.5,148.0,106.485936,41.514064
150.0,111.0,108.224296,2.775704
138.0,118.0,108.095809,9.904191
136.0,118.0,108.074207,9.925793
136.0,117.0,108.074207,8.925793
136.0,118.0,108.074207,9.925793
138.0,111.0,108.095809,2.904191
1.0,149.0,106.492249,42.507751
150.0,115.0,108.224296,6.775704
147.0,119.0,108.192355,10.807645
149.0,119.0,108.213663,10.786337
140.0,113.0,108.117357,4.882643
137.0,111.0,108.085014,2.914986
1.5,153.0,106.498558,46.501442
153.0,113.0,108.256117,4.743883
153.0,115.0,108.256117,6.743883
153.0,115.0,108.256117,6.743883
152.0,116.0,108.245524,7.754476
153.0,116.0,108.256117,7.743883
2.0,156.0,106.504864,49.495136
162.0,107.0,108.350856,-1.350856
161.0,110.0,108.340383,1.659617
163.0,111.0,108.361316,2.638684
159.0,104.0,108.319397,-4.319397
158.0,105.0,108.308884,-3.308884
5.0,155.0,106.542629,48.457371
156.0,108.0,108.287817,-0.287817
152.0,116.0,108.245524,7.754476
151.0,115.0,108.234917,6.765083
154.0,105.0,108.266697,-3.266697
156.0,105.0,108.287817,-3.287817
118.0,136.0,107.877378,28.122622
500.0,117.0,111.123627,5.876373
1000.0,108.0,112.420257,-4.420257
1500.0,110.0,110.369511,-0.369511
2000.0,108.0,104.971389,3.028611
120.0,136.0,107.899462,28.100538
5.0,119.0,106.542629,12.457371
500.0,111.0,111.123627,-0.123627
1500.0,107.0,110.369511,-3.369511
2000.0,105.0,104.971389,0.028611
125.0,135.0,107.954438,27.045562
500.0,114.0,111.123627,2.876373
1000.0,112.0,112.420257,-0.420257
1500.0,105.0,110.369511,-5.369511
2000.0,107.0,104.971389,2.028611
