x,observed_y,predicted_y,residual
1.0,2015.0,479.800939,1535.199061
2.0,1.0,393.068273,-392.068273
3.0,2.0,306.421878,-304.421878
4.0,4.0,219.861754,-215.861754
2015.0,2015.0,678.335529,1336.664471
2015.0,10.0,678.335529,-668.335529
1.1,2015.0,471.12379,1543.87621
2.0,2.0,393.068273,-391.068273
6.0,6.0,47.000316,-41.000316
2.2,1.0,375.732093,-374.732093
1.0,1.0,479.800939,-478.800939
6.0,6.0,47.000316,-41.000316
2.0,3.0,393.068273,-390.068273
3.2,2.0,289.102952,-287.102952
1.0,1.0,479.800939,-478.800939
6.0,6.0,47.000316,-41.000316
8.0,8.0,-125.516039,133.516039
4.0,2.0,219.861754,-217.861754
8.0,8.0,-125.516039,133.516039
10.0,10.0,-297.687313,307.687313
2015.0,10.0,678.335529,-668.335529
