x,observed_y,predicted_y,residual
0.0,1.0,0.927314,0.072686
43467.465498,6004020664.0,6004023898.078243,-3234.078243
43467.465509,6004020849.0,6004023898.080036,-3049.080036
43467.465509,6004020859.0,6004023898.080036,-3039.080036
43467.467581,6004020709.0,6004023898.401115,-3189.401115
43467.634213,6004010207.0,6004023924.136374,-13717.136374
43467.634213,6004010229.0,6004023924.136374,-13695.136374
43467.634213,6004020080.0,6004023924.136374,-3844.136374
43467.634213,6004020141.0,6004023924.136374,-3783.136374
43467.634213,6004020888.0,6004023924.136374,-3036.136374
43467.634213,6004020888.0,6004023924.136374,-3036.136374
43468.407153,6004010255.0,6004024041.206914,-13786.206914
43468.407153,6004010255.0,6004024041.206914,-13786.206914
43468.621759,6004010174.0,6004024073.038801,-13899.038801
43468.621759,6004010174.0,6004024073.038801,-13899.038801
43468.621759,6004010174.0,6004024073.038801,-13899.038801
43468.775949,6004020371.0,6004024095.728786,-3724.728786
43468.775949,6004020372.0,6004024095.728786,-3723.728786
43468.775949,6004020656.0,6004024095.728786,-3439.728786
43468.775949,6004020684.0,6004024095.728786,-3411.728786
43468.775949,6004020708.0,6004024095.728786,-3387.728786
43468.775949,6004020725.0,6004024095.728786,-3370.728786
43468.775949,6004020847.0,6004024095.728786,-3248.728786
43468.775949,6004020849.0,6004024095.728786,-3246.728786
43468.775949,6004020859.0,6004024095.728786,-3236.728786
43468.775949,6004020921.0,6004024095.728786,-3174.728786
43468.775949,6004100008.0,6004024095.728786,75912.271214
43469.496759,6004100008.0,6004024199.798491,75808.201509
43472.440613,6004020417.0,6004024590.585225,-4173.585225
43472.440613,6004020418.0,6004024590.585225,-4172.585225
43472.440613,6004020887.0,6004024590.585225,-3703.585225
43472.440613,6004020918.0,6004024590.585225,-3672.585225
43472.442697,6004100008.0,6004024590.842299,75417.157701
43472.630208,6004020372.0,6004024613.867598,-4241.867598
43472.630208,6004020418.0,6004024613.867598,-4195.867598
43472.630208,6004020725.0,6004024613.867598,-3888.867598
43472.630208,6004020725.0,6004024613.867598,-3888.867598
43472.630208,6004020887.0,6004024613.867598,-3726.867598
43472.630208,6004020920.0,6004024613.867598,-3693.867598
43472.630208,6004100008.0,6004024613.867598,75394.132402
43473.390648,6004020918.0,6004024704.956943,-3786.956943
43473.390648,6004020919.0,6004024704.956943,-3785.956943
43473.390648,6004100008.0,6004024704.956943,75303.043057
43473.390648,6004100008.0,6004024704.956943,75303.043057
43473.457454,6004010252.0,6004024712.783834,-14460.783834
43473.609398,6004020374.0,6004024730.480036,-4356.480036
43473.609398,6004020374.0,6004024730.480036,-4356.480036
43473.609398,6004020375.0,6004024730.480036,-4355.480036
43473.609398,6004020375.0,6004024730.480036,-4355.480036
43473.609398,6004020502.0,6004024730.480036,-4228.480036
43473.609398,6004020503.0,6004024730.480036,-4227.480036
43473.609398,6004020504.0,6004024730.480036,-4226.480036
43473.609398,6004020622.0,6004024730.480036,-4108.480036
43473.609398,6004020715.0,6004024730.480036,-4015.480036
43473.609398,6004020847.0,6004024730.480036,-3883.480036
43473.609398,6004020887.0,6004024730.480036,-3843.480036
43473.615637,6004020374.0,6004024731.203461,-4357.203461
43473.615637,6004020374.0,6004024731.203461,-4357.203461
43473.615637,6004020375.0,6004024731.203461,-4356.203461
43473.615637,6004020502.0,6004024731.203461,-4229.203461
43473.615637,6004020503.0,6004024731.203461,-4228.203461
43473.615637,6004020504.0,6004024731.203461,-4227.203461
43473.615637,6004020715.0,6004024731.203461,-4016.203461
43473.615637,6004020795.0,6004024731.203461,-3936.203461
43473.619803,6004020374.0,6004024731.686502,-4357.686502
43473.619803,6004020375.0,6004024731.686502,-4356.686502
43473.619803,6004020502.0,6004024731.686502,-4229.686502
43473.619803,6004020503.0,6004024731.686502,-4228.686502
43473.619803,6004020504.0,6004024731.686502,-4227.686502
43473.619803,6004020795.0,6004024731.686502,-3936.686502
43473.621887,6004020374.0,6004024731.927981,-4357.927981
43473.621887,6004020375.0,6004024731.927981,-4356.927981
43474.429248,6004010174.0,6004024823.43485,-14649.43485
43474.486505,6004010174.0,6004024829.767255,-14655.767255
43474.486505,6004010174.0,6004024829.767255,-14655.767255
43474.674005,6004020770.0,6004024850.358388,-4080.358388
43475.382361,6004020502.0,6004024926.135395,-4424.135395
43475.382361,6004020934.0,6004024926.135395,-3992.135395
43475.486539,6004020034.0,6004024937.01126,-4903.01126
43475.486539,6004020041.0,6004024937.01126,-4896.01126
43475.486539,6004020061.0,6004024937.01126,-4876.01126
43475.486539,6004020066.0,6004024937.01126,-4871.01126
43475.486539,6004020372.0,6004024937.01126,-4565.01126
43475.486539,6004020374.0,6004024937.01126,-4563.01126
43475.486539,6004020375.0,6004024937.01126,-4562.01126
43475.486539,6004020375.0,6004024937.01126,-4562.01126
43475.486539,6004020503.0,6004024937.01126,-4434.01126
43475.486539,6004020504.0,6004024937.01126,-4433.01126
43475.486539,6004020705.0,6004024937.01126,-4232.01126
43475.486539,6004020810.0,6004024937.01126,-4127.01126
43475.486539,6004020847.0,6004024937.01126,-4090.01126
43475.488623,6004020061.0,6004024937.228049,-4876.228049
43475.488623,6004020374.0,6004024937.228049,-4563.228049
43475.615706,6004020935.0,6004024950.400165,-4015.400165
43476.386563,6004100008.0,6004025028.10191,74979.89809
43476.386563,6004100008.0,6004025028.10191,74979.89809
43476.553241,6004020482.0,6004025044.406938,-4562.406938
43476.607407,6004020664.0,6004025049.667732,-4385.667732
43477.422014,6004020374.0,6004025126.537885,-4752.537885
43477.422025,6004020374.0,6004025126.538946,-4752.538946
43477.422025,6004020375.0,6004025126.538946,-4751.538946
43477.422025,6004020503.0,6004025126.538946,-4623.538946
43477.422025,6004020503.0,6004025126.538946,-4623.538946
43477.422025,6004020504.0,6004025126.538946,-4622.538946
43477.422025,6004020622.0,6004025126.538946,-4504.538946
43477.422025,6004020714.0,6004025126.538946,-4412.538946
43477.424097,6004020374.0,6004025126.729076,-4752.729076
43477.424097,6004020503.0,6004025126.729076,-4623.729076
43477.424097,6004020504.0,6004025126.729076,-4622.729076
43477.424097,6004020714.0,6004025126.729076,-4412.729076
43477.426192,6004020375.0,6004025126.921304,-4751.921304
43477.485926,6004020072.0,6004025132.390708,-5060.390708
43477.497025,6004020141.0,6004025133.404517,-4992.404517
43477.497025,6004020371.0,6004025133.404517,-4762.404517
43477.497025,6004020372.0,6004025133.404517,-4761.404517
43477.497025,6004020372.0,6004025133.404517,-4761.404517
43477.497025,6004020374.0,6004025133.404517,-4759.404517
43477.497025,6004020418.0,6004025133.404517,-4715.404517
43477.497025,6004020493.0,6004025133.404517,-4640.404517
43477.497025,6004020503.0,6004025133.404517,-4630.404517
43477.497025,6004020505.0,6004025133.404517,-4628.404517
43477.497025,6004020656.0,6004025133.404517,-4477.404517
43477.497025,6004020723.0,6004025133.404517,-4410.404517
43477.497025,6004020725.0,6004025133.404517,-4408.404517
43477.497025,6004020759.0,6004025133.404517,-4374.404517
43477.497025,6004020763.0,6004025133.404517,-4370.404517
43477.497025,6004020849.0,6004025133.404517,-4284.404517
43477.497025,6004020854.0,6004025133.404517,-4279.404517
43477.497025,6004020855.0,6004025133.404517,-4278.404517
43477.497025,6004020859.0,6004025133.404517,-4274.404517
43477.497025,6004020859.0,6004025133.404517,-4274.404517
43477.497025,6004020888.0,6004025133.404517,-4245.404517
43477.497025,6004020918.0,6004025133.404517,-4215.404517
43477.497025,6004020922.0,6004025133.404517,-4211.404517
43477.497025,6004100008.0,6004025133.404517,74874.595483
43477.497025,6004100008.0,6004025133.404517,74874.595483
43477.54912,6004020371.0,6004025138.15232,-4767.15232
43477.54912,6004020481.0,6004025138.15232,-4657.15232
43477.54912,6004020656.0,6004025138.15232,-4482.15232
43479.482488,6004010255.0,6004025302.170378,-15047.170378
43479.482488,6004010256.0,6004025302.170378,-15046.170378
43480.428345,6004020922.0,6004025373.76825,-4451.76825
43480.482523,6004020417.0,6004025377.697369,-4960.697369
43480.482523,6004020417.0,6004025377.697369,-4960.697369
43480.482523,6004020418.0,6004025377.697369,-4959.697369
43480.482523,6004020511.0,6004025377.697369,-4866.697369
43480.482523,6004020514.0,6004025377.697369,-4863.697369
43480.482523,6004020667.0,6004025377.697369,-4710.697369
43480.482523,6004020819.0,6004025377.697369,-4558.697369
43480.482523,6004020887.0,6004025377.697369,-4490.697369
43480.482523,6004100008.0,6004025377.697369,74630.302631
43480.484641,6004020918.0,6004025377.850595,-4459.850595
43480.697118,6004010249.0,6004025393.077164,-15144.077164
43480.75338,6004020918.0,6004025397.061002,-4479.061002
43484.434687,6004010255.0,6004025614.058103,-15359.058103
43484.444803,6004010174.0,6004025614.535855,-15440.535855
43484.446273,6004020827.0,6004025614.605223,-4787.605223
43484.461748,6004020141.0,6004025615.334661,-5474.334661
43484.461748,6004020370.0,6004025615.334661,-5245.334661
43484.461748,6004020372.0,6004025615.334661,-5243.334661
43484.461748,6004020418.0,6004025615.334661,-5197.334661
43484.461748,6004020656.0,6004025615.334661,-4959.334661
43484.461748,6004020790.0,6004025615.334661,-4825.334661
43484.461748,6004020826.0,6004025615.334661,-4789.334661
43484.461748,6004020849.0,6004025615.334661,-4766.334661
43484.461748,6004020921.0,6004025615.334661,-4694.334661
43484.461748,6004020923.0,6004025615.334661,-4692.334661
43484.461748,6004100008.0,6004025615.334661,74392.665339
43484.465914,6004020418.0,6004025615.530809,-5197.530809
43484.465914,6004020418.0,6004025615.530809,-5197.530809
43484.465914,6004020656.0,6004025615.530809,-4959.530809
43484.465914,6004020656.0,6004025615.530809,-4959.530809
43484.465914,6004020764.0,6004025615.530809,-4851.530809
43484.465914,6004020847.0,6004025615.530809,-4768.530809
43484.465914,6004020887.0,6004025615.530809,-4728.530809
43484.465914,6004020934.0,6004025615.530809,-4681.530809
43484.465914,6004020935.0,6004025615.530809,-4680.530809
43484.465914,6004100008.0,6004025615.530809,74392.469191
43484.465914,6004100008.0,6004025615.530809,74392.469191
43484.470081,6004020141.0,6004025615.72685,-5474.72685
43484.470081,6004020372.0,6004025615.72685,-5243.72685
43484.470081,6004020373.0,6004025615.72685,-5242.72685
43484.470081,6004020417.0,6004025615.72685,-5198.72685
43484.470081,6004020417.0,6004025615.72685,-5198.72685
43484.470081,6004020482.0,6004025615.72685,-5133.72685
43484.470081,6004020656.0,6004025615.72685,-4959.72685
43484.470081,6004020920.0,6004025615.72685,-4695.72685
43484.470081,6004020922.0,6004025615.72685,-4693.72685
43484.474248,6004010229.0,6004025615.922777,-15386.922777
43484.474248,6004020847.0,6004025615.922777,-4768.922777
43484.474259,6004010207.0,6004025615.923321,-15408.923321
43484.474259,6004020918.0,6004025615.923321,-4697.923321
43484.611736,6004020705.0,6004025622.326041,-4917.326041
43484.611736,6004020887.0,6004025622.326041,-4735.326041
43486.471771,6004020785.0,6004025697.160255,-4912.160255
43486.471771,6004020797.0,6004025697.160255,-4900.160255
43486.471771,6004100006.0,6004025697.160255,74308.839745
43486.495023,6004020622.0,6004025697.956762,-5075.956762
43486.495023,6004020622.0,6004025697.956762,-5075.956762
43486.495023,6004020725.0,6004025697.956762,-4972.956762
43486.495023,6004100008.0,6004025697.956762,74310.043238
43486.58463,6004020031.0,6004025700.994122,-5669.994122
43486.58463,6004020034.0,6004025700.994122,-5666.994122
43486.58463,6004020918.0,6004025700.994122,-4782.994122
43487.6189,6004010215.0,6004025732.362836,-15517.362836
43487.645046,6004020084.0,6004025733.067818,-5649.067818
43487.645046,6004020374.0,6004025733.067818,-5359.067818
43487.645046,6004020375.0,6004025733.067818,-5358.067818
43487.651273,6004020374.0,6004025733.235074,-5359.235074
43487.651273,6004020375.0,6004025733.235074,-5358.235074
43487.651273,6004020503.0,6004025733.235074,-5230.235074
43487.651273,6004020504.0,6004025733.235074,-5229.235074
43487.651273,6004020622.0,6004025733.235074,-5111.235074
43487.651273,6004020714.0,6004025733.235074,-5019.235074
43487.651273,6004020715.0,6004025733.235074,-5018.235074
43487.653356,6004020374.0,6004025733.290978,-5359.290978
43487.653356,6004020375.0,6004025733.290978,-5358.290978
43487.653356,6004020503.0,6004025733.290978,-5230.290978
43487.653356,6004020504.0,6004025733.290978,-5229.290978
43487.653356,6004020622.0,6004025733.290978,-5111.290978
43487.657535,6004020918.0,6004025733.403016,-4815.403016
43488.447095,6004010174.0,6004025752.585339,-15578.585339
43488.447095,6004020141.0,6004025752.585339,-5611.585339
43488.447095,6004020141.0,6004025752.585339,-5611.585339
43488.447095,6004020141.0,6004025752.585339,-5611.585339
43488.447095,6004020372.0,6004025752.585339,-5380.585339
43488.447095,6004020919.0,6004025752.585339,-4833.585339
43488.447095,6004020919.0,6004025752.585339,-4833.585339
43488.447095,6004020922.0,6004025752.585339,-4830.585339
43488.451262,6004010174.0,6004025752.676069,-15578.676069
43488.451262,6004020141.0,6004025752.676069,-5611.676069
43488.451262,6004020141.0,6004025752.676069,-5611.676069
43488.451262,6004020372.0,6004025752.676069,-5380.676069
43488.451262,6004020372.0,6004025752.676069,-5380.676069
43488.451262,6004020372.0,6004025752.676069,-5380.676069
43488.451262,6004020372.0,6004025752.676069,-5380.676069
43488.451262,6004020918.0,6004025752.676069,-4834.676069
43488.453345,6004020141.0,6004025752.721395,-5611.721395
43488.609595,6004020372.0,6004025756.042196,-5384.042196
