x,observed_y,predicted_y,residual
647.0,648.0,332.679439,315.320561
240.0,241.0,260.005276,-19.005276
242.0,243.0,259.246536,-16.246536
244.0,245.0,258.498816,-13.498816
246.0,241.0,257.762117,-16.762117
247.0,243.0,257.397901,-14.397901
248.0,245.0,257.036439,-12.036439
249.0,243.0,256.677733,-13.677733
250.0,245.0,256.321782,-11.321782
251.0,241.0,255.968586,-14.968586
252.0,241.0,255.618146,-14.618146
253.0,245.0,255.27046,-10.27046
254.0,243.0,254.92553,-11.92553
255.0,245.0,254.583355,-9.583355
256.0,243.0,254.243936,-11.243936
257.0,243.0,253.907271,-10.907271
258.0,243.0,253.573362,-10.573362
259.0,243.0,253.242208,-10.242208
260.0,241.0,252.913809,-11.913809
261.0,241.0,252.588166,-11.588166
262.0,245.0,252.265277,-7.265277
263.0,243.0,251.945144,-8.945144
264.0,243.0,251.627766,-8.627766
265.0,245.0,251.313143,-6.313143
266.0,241.0,251.001276,-10.001276
267.0,245.0,250.692164,-5.692164
268.0,243.0,250.385807,-7.385807
269.0,243.0,250.082205,-7.082205
270.0,241.0,249.781358,-8.781358
271.0,241.0,249.483267,-8.483267
272.0,243.0,249.18793,-6.18793
273.0,241.0,248.895349,-7.895349
274.0,245.0,248.605523,-3.605523
275.0,245.0,248.318453,-3.318453
276.0,245.0,248.034137,-3.034137
277.0,243.0,247.752577,-4.752577
278.0,241.0,247.473772,-6.473772
279.0,245.0,247.197723,-2.197723
280.0,243.0,246.924428,-3.924428
281.0,245.0,246.653889,-1.653889
282.0,241.0,246.386105,-5.386105
283.0,245.0,246.121076,-1.121076
284.0,243.0,245.858802,-2.858802
285.0,243.0,245.599284,-2.599284
286.0,245.0,245.34252,-0.34252
287.0,241.0,245.088512,-4.088512
288.0,243.0,244.83726,-1.83726
289.0,241.0,244.588762,-3.588762
290.0,241.0,244.34302,-3.34302
291.0,243.0,244.100032,-1.100032
292.0,241.0,243.8598,-2.8598
293.0,243.0,243.622324,-0.622324
294.0,243.0,243.387602,-0.387602
295.0,243.0,243.155636,-0.155636
296.0,241.0,242.926425,-1.926425
297.0,241.0,242.699969,-1.699969
298.0,243.0,242.476268,0.523732
299.0,241.0,242.255323,-1.255323
300.0,241.0,242.037133,-1.037133
301.0,245.0,241.821698,3.178302
302.0,245.0,241.609018,3.390982
303.0,245.0,241.399093,3.600907
304.0,243.0,241.191924,1.808076
305.0,245.0,240.98751,4.01249
306.0,243.0,240.785851,2.214149
307.0,243.0,240.586947,2.413053
308.0,243.0,240.390798,2.609202
309.0,245.0,240.197405,4.802595
310.0,245.0,240.006767,4.993233
311.0,241.0,239.818884,1.181116
312.0,245.0,239.633756,5.366244
313.0,243.0,239.451384,3.548616
314.0,243.0,239.271767,3.728233
315.0,241.0,239.094905,1.905095
316.0,245.0,238.920798,6.079202
317.0,243.0,238.749446,4.250554
318.0,245.0,238.58085,6.41915
319.0,241.0,238.415009,2.584991
320.0,243.0,238.251923,4.748077
321.0,241.0,238.091592,2.908408
322.0,245.0,237.934016,7.065984
323.0,241.0,237.779196,3.220804
324.0,243.0,237.627131,5.372869
325.0,243.0,237.477821,5.522179
326.0,245.0,237.331266,7.668734
327.0,245.0,237.187467,7.812533
328.0,245.0,237.046423,7.953577
329.0,243.0,236.908134,6.091866
330.0,241.0,236.7726,4.2274
331.0,243.0,236.639821,6.360179
332.0,245.0,236.509798,8.490202
333.0,243.0,236.38253,6.61747
