x,observed_y,predicted_y,residual
0.0,652.0,19.480896,632.519104
1.0,0.094196,19.223717,-19.129521
2.0,0.106043,18.967973,-18.86193
3.0,0.27243,18.713663,-18.441233
4.0,0.074814,18.460789,-18.385975
5.0,0.322213,18.20935,-17.887137
6.0,0.040377,17.959346,-17.918969
7.0,0.08736,17.710777,-17.623417
8.0,0.260981,17.463643,-17.202662
9.0,0.100766,17.217943,-17.117177
10.0,0.197179,16.973679,-16.7765
11.0,0.312642,16.73085,-16.418208
12.0,0.040573,16.489456,-16.448883
13.0,0.241296,16.249497,-16.008201
14.0,0.041467,16.010973,-15.969506
15.0,0.256914,15.773884,-15.51697
16.0,0.271219,15.53823,-15.267011
17.0,0.055518,15.30401,-15.248492
18.0,0.303441,15.071226,-14.767785
19.0,0.09588,14.839877,-14.743997
20.0,0.18003,14.609963,-14.429933
21.0,0.03123,14.381484,-14.350254
22.0,0.285432,14.15444,-13.869008
23.0,0.090609,13.928831,-13.838222
24.0,0.204838,13.704657,-13.499819
25.0,0.315155,13.481918,-13.166763
26.0,0.260622,13.260614,-12.999992
27.0,0.229821,13.040745,-12.810924
28.0,0.243837,12.822311,-12.578474
29.0,0.247125,12.605312,-12.358187
30.0,0.038987,12.389748,-12.350761
31.0,0.0389,12.175619,-12.136719
32.0,0.097672,11.962925,-11.865253
33.0,0.332365,11.751666,-11.419301
34.0,0.281804,11.541842,-11.260038
35.0,0.089611,11.333453,-11.243842
36.0,0.223406,11.126499,-10.903093
37.0,0.246787,10.92098,-10.674193
38.0,0.377482,10.716896,-10.339414
39.0,0.029171,10.514247,-10.485076
40.0,0.030071,10.313033,-10.282962
41.0,0.078169,10.113254,-10.035085
42.0,0.210803,9.91491,-9.704107
43.0,0.229402,9.718001,-9.488599
44.0,0.252242,9.522527,-9.270285
45.0,0.15844,9.328488,-9.170048
46.0,0.092497,9.135884,-9.043387
47.0,0.306948,8.944715,-8.637767
48.0,0.039242,8.754981,-8.715739
49.0,0.263912,8.566682,-8.30277
50.0,0.2032,8.379818,-8.176618
51.0,0.079654,8.194389,-8.114735
52.0,0.228197,8.010396,-7.782199
53.0,0.045308,7.827837,-7.782529
54.0,0.233712,7.646713,-7.413001
55.0,0.09233,7.467024,-7.374694
56.0,0.087711,7.28877,-7.201059
57.0,0.119498,7.111951,-6.992453
58.0,0.237771,6.936567,-6.698796
59.0,0.041946,6.762618,-6.720672
60.0,0.088618,6.590105,-6.501487
61.0,0.163441,6.419026,-6.255585
62.0,0.272777,6.249382,-5.976605
63.0,0.279738,6.081173,-5.801435
64.0,0.893689,5.914399,-5.02071
65.0,0.30517,5.74906,-5.44389
66.0,0.293725,5.585157,-5.291432
67.0,0.127156,5.422688,-5.295532
68.0,0.324116,5.261654,-4.937538
69.0,0.131214,5.102055,-4.970841
70.0,0.214691,4.943891,-4.7292
71.0,0.088826,4.787163,-4.698337
72.0,0.270291,4.631869,-4.361578
73.0,0.028165,4.47801,-4.449845
74.0,0.326019,4.325586,-3.999567
75.0,0.029013,4.174598,-4.145585
76.0,0.088842,4.025044,-3.936202
77.0,0.041676,3.876925,-3.835249
78.0,0.147365,3.730241,-3.582876
79.0,0.046071,3.584993,-3.538922
80.0,0.035152,3.441179,-3.406027
81.0,0.294107,3.2988,-3.004693
82.0,0.318116,3.157856,-2.83974
83.0,0.077115,3.018348,-2.941233
84.0,0.2537,2.880274,-2.626574
85.0,0.265609,2.743635,-2.478026
86.0,0.040651,2.608432,-2.567781
87.0,0.302077,2.474663,-2.172586
88.0,0.236589,2.342329,-2.10574
89.0,0.094277,2.21143,-2.117153
90.0,0.369504,2.081967,-1.712463
91.0,0.141365,1.953938,-1.812573
92.0,0.099524,1.827344,-1.72782
93.0,0.052631,1.702186,-1.649555
94.0,0.144804,1.578462,-1.433658
95.0,0.048387,1.456173,-1.407786
96.0,0.250042,1.33532,-1.085278
97.0,0.249477,1.215901,-0.966424
98.0,0.179045,1.097918,-0.918873
99.0,0.288907,0.981369,-0.692462
100.0,0.04355,0.866255,-0.822705
101.0,0.251198,0.752577,-0.501379
102.0,0.033608,0.640333,-0.606725
103.0,0.045374,0.529525,-0.484151
104.0,0.278314,0.420151,-0.141837
105.0,0.222461,0.312212,-0.089751
106.0,0.055101,0.205709,-0.150608
107.0,0.231671,0.10064,0.131031
108.0,0.269108,-0.002993,0.272101
109.0,0.03749,-0.105192,0.142682
110.0,0.225663,-0.205956,0.431619
111.0,0.028465,-0.305284,0.333749
112.0,0.222352,-0.403178,0.62553
113.0,0.036406,-0.499636,0.536042
114.0,0.028693,-0.59466,0.623353
115.0,0.228105,-0.688248,0.916353
116.0,0.259828,-0.780402,1.04023
117.0,0.213112,-0.87112,1.084232
118.0,0.278196,-0.960404,1.2386
119.0,0.204219,-1.048252,1.252471
120.0,0.136847,-1.134666,1.271513
121.0,0.120295,-1.219644,1.339939
122.0,0.029239,-1.303188,1.332427
123.0,0.120295,-1.385296,1.505591
124.0,0.054707,-1.46597,1.520677
125.0,0.245455,-1.545208,1.790663
126.0,0.300383,-1.623012,1.923395
127.0,0.276701,-1.69938,1.976081
128.0,0.053127,-1.774314,1.827441
129.0,0.275243,-1.847812,2.123055
130.0,0.11906,-1.919876,2.038936
131.0,0.040985,-1.990504,2.031489
132.0,0.034429,-2.059697,2.094126
133.0,0.037549,-2.127456,2.165005
134.0,0.349217,-2.193779,2.542996
135.0,0.038386,-2.258668,2.297054
136.0,0.775731,-2.322121,3.097852
137.0,0.343361,-2.384139,2.7275
138.0,0.051382,-2.444723,2.496105
139.0,0.031358,-2.503871,2.535229
140.0,0.303164,-2.561585,2.864749
141.0,0.25335,-2.617863,2.871213
142.0,0.089934,-2.672706,2.76264
143.0,0.313092,-2.726115,3.039207
144.0,0.325199,-2.778088,3.103287
145.0,0.052033,-2.828626,2.880659
146.0,0.03157,-2.87773,2.9093
147.0,0.246357,-2.925398,3.171755
148.0,0.076499,-2.971632,3.048131
149.0,0.27088,-3.01643,3.28731
150.0,0.221693,-3.059793,3.281486
151.0,0.11297,-3.101722,3.214692
152.0,0.311642,-3.142215,3.453857
153.0,0.222857,-3.181273,3.40413
154.0,0.053484,-3.218896,3.27238
155.0,0.269178,-3.255085,3.524263
156.0,0.026821,-3.289838,3.316659
157.0,0.091324,-3.323156,3.41448
158.0,0.253805,-3.35504,3.608845
159.0,0.096773,-3.385488,3.482261
160.0,0.027576,-3.414501,3.442077
161.0,0.029998,-3.442079,3.472077
162.0,0.035193,-3.468223,3.503416
163.0,0.259847,-3.492931,3.752778
164.0,0.275223,-3.516204,3.791427
165.0,0.283523,-3.538042,3.821565
166.0,0.033545,-3.558446,3.591991
167.0,0.063261,-3.577414,3.640675
168.0,0.0547,-3.594947,3.649647
169.0,0.024781,-3.611045,3.635826
170.0,0.05261,-3.625709,3.678319
171.0,0.294,-3.638937,3.932937
172.0,0.220169,-3.65073,3.870899
173.0,0.043141,-3.661088,3.704229
174.0,0.045421,-3.670011,3.715432
175.0,0.060653,-3.6775,3.738153
176.0,0.269477,-3.683553,3.95303
177.0,0.030123,-3.688171,3.718294
178.0,0.184413,-3.691354,3.875767
179.0,0.045599,-3.693102,3.738701
180.0,0.054853,-3.693415,3.748268
181.0,0.28069,-3.692293,3.972983
182.0,0.276174,-3.689737,3.965911
183.0,0.104949,-3.685745,3.790694
184.0,0.131997,-3.680318,3.812315
185.0,0.244327,-3.673456,3.917783
186.0,0.225172,-3.665159,3.890331
187.0,0.041719,-3.655427,3.697146
188.0,0.311036,-3.64426,3.955296
189.0,0.030165,-3.631658,3.661823
190.0,0.044775,-3.617622,3.662397
191.0,0.115695,-3.60215,3.717845
192.0,0.045922,-3.585243,3.631165
193.0,0.086422,-3.566901,3.653323
194.0,0.030554,-3.547124,3.577678
195.0,0.040564,-3.525912,3.566476
196.0,0.306461,-3.503265,3.809726
197.0,0.291395,-3.479183,3.770578
198.0,0.32459,-3.453666,3.778256
199.0,0.305767,-3.426714,3.732481
200.0,0.130394,-3.398327,3.528721
201.0,0.54846,-3.368505,3.916965
202.0,0.032208,-3.337248,3.369456
203.0,0.250229,-3.304556,3.554785
204.0,0.02398,-3.270429,3.294409
205.0,0.02607,-3.234867,3.260937
206.0,0.317239,-3.19787,3.515109
207.0,0.242813,-3.159438,3.402251
208.0,0.037277,-3.119571,3.156848
209.0,0.071441,-3.078269,3.14971
210.0,0.045708,-3.035532,3.08124
211.0,0.269575,-2.99136,3.260935
212.0,0.250116,-2.945753,3.195869
213.0,0.298368,-2.898711,3.197079
214.0,0.250603,-2.850234,3.100837
215.0,0.23809,-2.800322,3.038412
216.0,0.042771,-2.748975,2.791746
217.0,0.055222,-2.696193,2.751415
218.0,0.307275,-2.641976,2.949251
219.0,0.261867,-2.586324,2.848191
220.0,0.142537,-2.529237,2.671774
221.0,0.295676,-2.470715,2.766391
222.0,0.279854,-2.410758,2.690612
223.0,0.032453,-2.349365,2.381818
224.0,0.101691,-2.286538,2.388229
225.0,0.276348,-2.222276,2.498624
226.0,0.223048,-2.156579,2.379627
227.0,0.096349,-2.089447,2.185796
228.0,0.094054,-2.02088,2.114934
229.0,0.240319,-1.950878,2.191197
230.0,0.031824,-1.879441,1.911265
231.0,0.106097,-1.806568,1.912665
232.0,0.280825,-1.732261,2.013086
233.0,0.030144,-1.656519,1.686663
234.0,0.149742,-1.579342,1.729084
235.0,0.094981,-1.50073,1.595711
236.0,0.054381,-1.420683,1.475064
237.0,0.306319,-1.339201,1.64552
238.0,0.300027,-1.256283,1.55631
239.0,0.05131,-1.171931,1.223241
240.0,0.31044,-1.086144,1.396584
241.0,0.247691,-0.998922,1.246613
242.0,0.039213,-0.910265,0.949478
243.0,0.229088,-0.820172,1.04926
244.0,0.029742,-0.728645,0.758387
245.0,0.186761,-0.635683,0.822444
246.0,0.162536,-0.541286,0.703822
247.0,0.040569,-0.445453,0.486022
248.0,0.245179,-0.348186,0.593365
249.0,0.276432,-0.249484,0.525916
250.0,0.259916,-0.149347,0.409263
251.0,0.043723,-0.047774,0.091497
252.0,0.254935,0.055233,0.199702
253.0,0.285725,0.159675,0.12605
254.0,0.040023,0.265552,-0.225529
255.0,0.028317,0.372865,-0.344548
256.0,0.038232,0.481612,-0.44338
257.0,0.28057,0.591794,-0.311224
258.0,0.143802,0.703412,-0.55961
259.0,0.298753,0.816464,-0.517711
260.0,0.291692,0.930951,-0.639259
261.0,0.042934,1.046873,-1.003939
262.0,0.047781,1.164231,-1.11645
263.0,0.227034,1.283023,-1.055989
264.0,0.228712,1.40325,-1.174538
265.0,0.100458,1.524913,-1.424455
266.0,0.121526,1.64801,-1.526484
267.0,0.134188,1.772543,-1.638355
268.0,0.031607,1.89851,-1.866903
269.0,0.231852,2.025912,-1.79406
270.0,0.267202,2.15475,-1.887548
271.0,0.310618,2.285022,-1.974404
272.0,0.301921,2.416729,-2.114808
273.0,0.189448,2.549872,-2.360424
274.0,0.046444,2.684449,-2.638005
275.0,0.303269,2.820462,-2.517193
276.0,0.052082,2.957909,-2.905827
277.0,0.249244,3.096791,-2.847547
278.0,0.03887,3.237109,-3.198239
279.0,0.140243,3.378861,-3.238618
280.0,0.107223,3.522049,-3.414826
281.0,0.318649,3.666671,-3.348022
282.0,0.255995,3.812728,-3.556733
283.0,0.237502,3.960221,-3.722719
284.0,0.223319,4.109148,-3.885829
285.0,0.025034,4.259511,-4.234477
286.0,0.086144,4.411308,-4.325164
287.0,0.042771,4.564541,-4.52177
288.0,0.283448,4.719208,-4.43576
289.0,0.089443,4.875311,-4.785868
290.0,0.042263,5.032848,-4.990585
291.0,0.287824,5.191821,-4.903997
292.0,0.051667,5.352228,-5.300561
293.0,0.325665,5.514071,-5.188406
294.0,0.085998,5.677348,-5.59135
295.0,0.033223,5.842061,-5.808838
296.0,0.315492,6.008208,-5.692716
297.0,0.135946,6.175791,-6.039845
298.0,0.305712,6.344808,-6.039096
299.0,0.107855,6.515261,-6.407406
