x,observed_y,predicted_y,residual
20.0,8.0,6.132815,1.867185
30.0,21.0,-378.428108,399.428108
1.0,2.0,747.536352,-745.536352
1.0,2011.0,747.536352,1263.463648
2.0,2009.0,708.164332,1300.835668
2000.0,30.0,-122.786195,152.786195
2011.0,1.0,303.300071,-302.300071
1.0,2011.0,747.536352,1263.463648
1.1,1.0,743.597396,-742.597396
8.0,8.0,472.750705,-464.750705
6.0,6.0,551.066011,-545.066011
2.0,2009.0,708.164332,1300.835668
2.1,2.0,704.229274,-702.229274
2.2,2000.0,700.294606,1299.705394
6.0,6.0,551.066011,-545.066011
3.0,3.0,668.831289,-665.831289
2000.0,30.0,-122.786195,152.786195
6.0,6.0,551.066011,-545.066011
3.0,3.0,668.831289,-665.831289
6.0,6.0,551.066011,-545.066011
3.0,3.0,668.831289,-665.831289
