x,observed_y,predicted_y,residual
15.0,16.0,10.457245,5.542755
0.0,1.0,10.443939,-9.443939
0.0,11.1781,10.443939,0.734161
2.0,10.8913,10.445753,0.445547
4.0,10.7419,10.447554,0.294346
6.0,10.6288,10.449343,0.179457
8.0,10.5581,10.45112,0.10698
10.0,10.5181,10.452886,0.065214
12.0,10.4956,10.454638,0.040962
14.0,10.485,10.456379,0.028621
16.0,10.4819,10.458108,0.023792
18.0,10.485,10.459825,0.025175
20.0,10.4919,10.461529,0.030371
22.0,10.5,10.463222,0.036778
24.0,10.5075,10.464902,0.042598
26.0,10.5138,10.46657,0.04723
28.0,10.52,10.468227,0.051773
30.0,10.525,10.469871,0.055129
32.0,10.5294,10.471503,0.057897
34.0,10.5331,10.473123,0.059977
36.0,10.5369,10.47473,0.06217
38.0,10.54,10.476326,0.063674
40.0,10.5419,10.47791,0.06399
42.0,10.545,10.479481,0.065519
44.0,10.5469,10.48104,0.06586
46.0,10.5488,10.482588,0.066212
48.0,10.5506,10.484123,0.066477
50.0,10.5525,10.485646,0.066854
52.0,10.5538,10.487157,0.066643
54.0,10.555,10.488656,0.066344
56.0,10.5563,10.490143,0.066157
58.0,10.5575,10.491617,0.065883
60.0,10.5588,10.49308,0.06572
62.0,10.56,10.494531,0.065469
64.0,10.5613,10.495969,0.065331
66.0,10.5619,10.497395,0.064505
68.0,10.5625,10.498809,0.063691
70.0,10.5631,10.500212,0.062888
72.0,10.5644,10.501602,0.062798
74.0,10.565,10.502979,0.062021
76.0,10.5656,10.504345,0.061255
78.0,10.5663,10.505699,0.060601
80.0,10.5669,10.507041,0.059859
82.0,10.5669,10.50837,0.05853
84.0,10.5675,10.509688,0.057812
86.0,10.5681,10.510993,0.057107
88.0,10.5681,10.512286,0.055814
90.0,10.5688,10.513567,0.055233
92.0,10.5694,10.514836,0.054564
94.0,10.5694,10.516093,0.053307
96.0,10.57,10.517338,0.052662
98.0,10.57,10.518571,0.051429
100.0,10.5706,10.519791,0.050809
102.0,10.5706,10.521,0.0496
104.0,10.5706,10.522196,0.048404
106.0,10.5713,10.523381,0.047919
108.0,10.5713,10.524553,0.046747
110.0,10.5719,10.525713,0.046187
112.0,10.5719,10.526861,0.045039
114.0,10.5719,10.527997,0.043903
116.0,10.5719,10.529121,0.042779
118.0,10.5725,10.530233,0.042267
120.0,10.5719,10.531332,0.040568
122.0,10.5725,10.53242,0.04008
124.0,10.5725,10.533495,0.039005
126.0,10.5725,10.534559,0.037941
128.0,10.5725,10.53561,0.03689
130.0,10.5725,10.536649,0.035851
132.0,10.5725,10.537676,0.034824
134.0,10.5725,10.538691,0.033809
136.0,10.5725,10.539694,0.032806
138.0,10.5725,10.540685,0.031815
140.0,10.5725,10.541663,0.030837
142.0,10.5725,10.54263,0.02987
144.0,10.5725,10.543584,0.028916
146.0,10.5725,10.544527,0.027973
148.0,10.5725,10.545457,0.027043
150.0,10.5725,10.546375,0.026125
152.0,10.5725,10.547281,0.025219
154.0,10.5725,10.548175,0.024325
156.0,10.5725,10.549057,0.023443
158.0,10.5725,10.549927,0.022573
160.0,10.5725,10.550784,0.021716
162.0,10.5725,10.55163,0.02087
164.0,10.5719,10.552463,0.019437
166.0,10.5719,10.553285,0.018615
168.0,10.5719,10.554094,0.017806
170.0,10.5719,10.554891,0.017009
172.0,10.5719,10.555676,0.016224
174.0,10.5713,10.556449,0.014851
176.0,10.5713,10.55721,0.01409
178.0,10.5713,10.557959,0.013341
180.0,10.5713,10.558696,0.012604
182.0,10.5713,10.55942,0.01188
184.0,10.5706,10.560133,0.010467
186.0,10.5713,10.560833,0.010467
188.0,10.5706,10.561521,0.009079
190.0,10.5706,10.562198,0.008402
192.0,10.57,10.562862,0.007138
194.0,10.57,10.563514,0.006486
196.0,10.57,10.564154,0.005846
198.0,10.5694,10.564781,0.004619
200.0,10.5694,10.565397,0.004003
202.0,10.5688,10.566001,0.002799
204.0,10.5688,10.566592,0.002208
206.0,10.5688,10.567172,0.001628
208.0,10.5681,10.567739,0.000361
210.0,10.5681,10.568294,-0.000194
212.0,10.5681,10.568837,-0.000737
214.0,10.5681,10.569368,-0.001268
216.0,10.5675,10.569887,-0.002387
218.0,10.5675,10.570394,-0.002894
220.0,10.5675,10.570889,-0.003389
222.0,10.5675,10.571371,-0.003871
224.0,10.5669,10.571842,-0.004942
226.0,10.5669,10.5723,-0.0054
228.0,10.5669,10.572747,-0.005847
230.0,10.5663,10.573181,-0.006881
232.0,10.5656,10.573603,-0.008003
234.0,10.5656,10.574013,-0.008413
236.0,10.5656,10.574411,-0.008811
238.0,10.5656,10.574797,-0.009197
240.0,10.565,10.57517,-0.01017
242.0,10.565,10.575532,-0.010532
244.0,10.5644,10.575882,-0.011482
246.0,10.5644,10.576219,-0.011819
248.0,10.5644,10.576544,-0.012144
250.0,10.5638,10.576858,-0.013058
