x,observed_y,predicted_y,residual
4.0,8.0,44.174458,-36.174458
9.0,30.0,41.852201,-11.852201
275.0,5.851721,8.178458,-2.326737
300.0,14.968891,14.08345,0.885442
325.0,19.681359,21.546829,-1.86547
350.0,36.801017,30.568596,6.232421
10.0,31.0,41.395229,-10.395229
275.0,17.195539,8.178458,9.017081
300.0,38.922245,14.08345,24.838796
325.0,56.38246,21.546829,34.835631
350.0,67.879296,30.568596,37.3107
11.0,32.0,40.940752,-8.940752
275.0,19.236935,8.178458,11.058477
300.0,29.250234,14.08345,15.166784
325.0,37.579185,21.546829,16.032356
350.0,48.937045,30.568596,18.368449
400.0,83.713382,53.287294,30.426088
450.0,86.409703,82.239542,4.17016
12.0,33.0,40.488767,-7.488767
275.0,12.097758,8.178458,3.9193
300.0,29.476564,14.08345,15.393114
325.0,43.325622,21.546829,21.778793
350.0,60.468428,30.568596,29.899832
400.0,88.439344,53.287294,35.152051
13.0,34.0,40.039276,-6.039276
275.0,12.424011,8.178458,4.245553
300.0,20.808576,14.08345,6.725127
325.0,28.348886,21.546829,6.802057
350.0,36.811579,30.568596,6.242983
400.0,76.019832,53.287294,22.732539
14.0,35.0,39.592279,-4.592279
275.0,12.780991,8.178458,4.602533
300.0,25.479216,14.08345,11.395766
350.0,55.755027,30.568596,25.186431
400.0,83.347616,53.287294,30.060323
15.0,36.0,39.147775,-3.147775
275.0,29.044956,8.178458,20.866498
300.0,39.984366,14.08345,25.900916
350.0,58.604997,30.568596,28.036401
400.0,76.027416,53.287294,22.740123
16.0,37.0,38.705764,-1.705764
275.0,8.76157,8.178458,0.583112
300.0,13.179048,14.08345,-0.904402
350.0,31.720663,30.568596,1.152067
400.0,56.11639,53.287294,2.829096
17.0,38.0,38.266247,-0.266247
275.0,3.002572,8.178458,-5.175887
300.0,4.729201,14.08345,-9.354249
350.0,13.392745,30.568596,-17.175851
400.0,40.797163,53.287294,-12.490131
18.0,39.0,37.829223,1.170777
275.0,1.015453,8.178458,-7.163005
300.0,1.684676,14.08345,-12.398774
350.0,9.018841,30.568596,-21.549755
400.0,28.594391,53.287294,-24.692903
19.0,40.0,37.394692,2.605308
275.0,0.516312,8.178458,-7.662146
300.0,1.607553,14.08345,-12.475897
350.0,8.207581,30.568596,-22.361015
400.0,32.593498,53.287294,-20.693796
20.0,41.0,36.962655,4.037345
275.0,3.47363,8.178458,-4.704828
300.0,6.914388,14.08345,-7.169062
350.0,19.912298,30.568596,-10.656298
400.0,44.534967,53.287294,-8.752327
21.0,42.0,36.533112,5.466888
275.0,2.305456,8.178458,-5.873002
300.0,4.066729,14.08345,-10.01672
350.0,14.638776,30.568596,-15.92982
400.0,40.047154,53.287294,-13.240139
22.0,43.0,36.106061,6.893939
275.0,5.334835,8.178458,-2.843623
300.0,10.152036,14.08345,-3.931414
350.0,24.031899,30.568596,-6.536698
400.0,53.615257,53.287294,0.327963
23.0,41.0,35.681505,5.318495
275.0,3.417914,8.178458,-4.760544
300.0,6.723726,14.08345,-7.359724
350.0,19.309263,30.568596,-11.259333
400.0,43.595444,53.287294,-9.691849
24.0,44.0,35.259441,8.740559
275.0,4.402661,8.178458,-3.775797
300.0,6.223563,14.08345,-7.859887
350.0,16.187032,30.568596,-14.381564
400.0,45.135239,53.287294,-8.152055
25.0,45.0,34.839871,10.160129
275.0,0.615198,8.178458,-7.56326
300.0,1.148948,14.08345,-12.934501
325.0,3.285213,21.546829,-18.261616
350.0,6.0103,30.568596,-24.558297
400.0,21.10013,53.287294,-32.187163
26.0,46.0,34.422795,11.577205
275.0,1.113157,8.178458,-7.065302
300.0,3.014985,14.08345,-11.068465
325.0,6.055178,21.546829,-15.491651
350.0,9.643361,30.568596,-20.925235
400.0,33.489596,53.287294,-19.797698
27.0,50.0,34.008212,15.991788
275.0,3.833571,8.178458,-4.344888
300.0,5.81212,14.08345,-8.271329
325.0,9.784285,21.546829,-11.762544
350.0,15.863261,30.568596,-14.705335
400.0,44.981882,53.287294,-8.305412
28.0,47.0,33.596122,13.403878
275.0,7.510253,8.178458,-0.668205
300.0,12.619238,14.08345,-1.464212
325.0,15.858964,21.546829,-5.687865
350.0,27.030963,30.568596,-3.537633
400.0,63.245238,53.287294,9.957945
29.0,48.0,33.186526,14.813474
275.0,7.9,8.178458,-0.278458
300.0,11.7,14.08345,-2.38345
325.0,17.8,21.546829,-3.746829
350.0,30.2,30.568596,-0.368596
400.0,69.4,53.287294,16.112706
