x,observed_y,predicted_y,residual
9.0,47.257834,58.781211,-11.523377
0.0,1.0,61.461744,-60.461744
3.0,300.0,60.551202,239.448798
4.0,862.0,60.251472,801.748528
5.0,74.2,59.953636,14.246364
6.0,1.18,59.657691,-58.477691
10.0,47.257834,58.492836,-11.235002
13.0,14.0,57.639064,-43.639064
0.0,37.0,61.461744,-24.461744
1.0,37.0,61.156337,-24.156337
2.0,37.0,60.852823,-23.852823
3.0,37.0,60.551202,-23.551202
4.0,37.0,60.251472,-23.251472
5.0,37.0,59.953636,-22.953636
6.0,37.0,59.657691,-22.657691
7.0,37.0,59.363639,-22.363639
8.0,37.0,59.071479,-22.071479
9.0,37.0,58.781211,-21.781211
10.0,37.0,58.492836,-21.492836
11.0,37.0,58.206353,-21.206353
12.0,37.0,57.921762,-20.921762
13.0,37.0,57.639064,-20.639064
14.0,37.0,57.358258,-20.358258
15.0,37.0,57.079345,-20.079345
16.0,37.01,56.802324,-19.792324
17.0,37.01,56.527195,-19.517195
18.0,37.01,56.253958,-19.243958
19.0,37.01,55.982614,-18.972614
20.0,37.02,55.713162,-18.693162
21.0,37.02,55.445603,-18.425603
22.0,37.03,55.179936,-18.149936
23.0,37.03,54.916161,-17.886161
24.0,37.04,54.654279,-17.614279
25.0,37.05,54.394288,-17.344288
26.0,37.06,54.136191,-17.076191
27.0,37.07,53.879985,-16.809985
28.0,37.08,53.625672,-16.545672
29.0,37.09,53.373251,-16.283251
30.0,37.1,53.122723,-16.022723
31.0,37.12,52.874087,-15.754087
32.0,37.13,52.627343,-15.497343
33.0,37.15,52.382492,-15.232492
34.0,37.16,52.139533,-14.979533
35.0,37.18,51.898466,-14.718466
36.0,37.2,51.659292,-14.459292
37.0,37.22,51.42201,-14.20201
38.0,37.24,51.18662,-13.94662
39.0,37.26,50.953123,-13.693123
40.0,37.28,50.721518,-13.441518
41.0,37.31,50.491805,-13.181805
42.0,37.33,50.263985,-12.933985
43.0,37.36,50.038057,-12.678057
44.0,37.38,49.814021,-12.434021
45.0,37.41,49.591878,-12.181878
46.0,37.44,49.371627,-11.931627
47.0,37.46,49.153269,-11.693269
48.0,37.49,48.936802,-11.446802
49.0,37.52,48.722228,-11.202228
50.0,37.55,48.509547,-10.959547
51.0,37.58,48.298758,-10.718758
52.0,37.61,48.089861,-10.479861
53.0,37.65,47.882856,-10.232856
54.0,37.68,47.677744,-9.997744
55.0,37.71,47.474524,-9.764524
56.0,37.74,47.273197,-9.533197
57.0,37.78,47.073761,-9.293761
58.0,37.81,46.876219,-9.066219
59.0,37.85,46.680568,-8.830568
60.0,37.88,46.48681,-8.60681
61.0,37.91,46.294944,-8.384944
62.0,37.95,46.104971,-8.154971
63.0,37.99,45.91689,-7.92689
64.0,38.02,45.730701,-7.710701
65.0,38.06,45.546404,-7.486404
66.0,38.09,45.364,-7.274
67.0,38.13,45.183489,-7.053489
68.0,38.17,45.004869,-6.834869
69.0,38.2,44.828142,-6.628142
70.0,38.24,44.653307,-6.413307
71.0,38.28,44.480365,-6.200365
72.0,38.32,44.309315,-5.989315
73.0,38.35,44.140157,-5.790157
74.0,38.39,43.972892,-5.582892
75.0,38.43,43.807519,-5.377519
76.0,38.47,43.644038,-5.174038
77.0,38.5,43.48245,-4.98245
78.0,38.54,43.322754,-4.782754
79.0,38.58,43.16495,-4.58495
80.0,38.62,43.009039,-4.389039
81.0,38.65,42.85502,-4.20502
82.0,38.69,42.702893,-4.012893
83.0,38.73,42.552659,-3.822659
84.0,38.77,42.404317,-3.634317
85.0,38.81,42.257868,-3.447868
86.0,38.84,42.11331,-3.27331
87.0,38.88,41.970645,-3.090645
88.0,38.92,41.829873,-2.909873
89.0,38.96,41.690993,-2.730993
90.0,38.99,41.554005,-2.564005
91.0,39.03,41.418909,-2.388909
92.0,39.07,41.285706,-2.215706
93.0,39.11,41.154395,-2.044395
94.0,39.14,41.024977,-1.884977
95.0,39.18,40.89745,-1.71745
96.0,39.22,40.771817,-1.551817
97.0,39.26,40.648075,-1.388075
98.0,39.29,40.526226,-1.236226
99.0,39.33,40.406269,-1.076269
100.0,39.37,40.288205,-0.918205
101.0,39.4,40.172033,-0.772033
102.0,39.44,40.057753,-0.617753
103.0,39.48,39.945365,-0.465365
104.0,39.52,39.83487,-0.31487
105.0,39.55,39.726268,-0.176268
106.0,39.59,39.619557,-0.029557
107.0,39.62,39.514739,0.105261
108.0,39.66,39.411813,0.248187
109.0,39.7,39.31078,0.38922
110.0,39.73,39.211639,0.518361
111.0,39.77,39.11439,0.65561
112.0,39.8,39.019034,0.780966
113.0,39.84,38.92557,0.91443
114.0,39.87,38.833998,1.036002
115.0,39.91,38.744319,1.165681
116.0,39.95,38.656532,1.293468
117.0,39.98,38.570637,1.409363
118.0,40.02,38.486635,1.533365
119.0,40.05,38.404525,1.645475
120.0,40.09,38.324307,1.765693
